SYMBOL,hv20,hv50,hv100,LAST_CLOSE_DT,CLOSE_PX,curiv,Days,Percentile
TGT,30,37,29,2020-31-01,110.74,24.56,600,43
TGTX,50,81,72,2020-31-01,14.21,108.01,599,84
THC,33,32,40,2020-31-01,31.64,52.37,600,32
THCX,48,46,0,2020-31-01,12.14,46.69,98,44
THD,19,16,13,2020-31-01,78.91,16.28,595,55
THFF,17,15,15,2019-30-07,41.73,28.26,6,33
THG,11,12,14,2019-13-12,138.58,17.69,162,16
THO,36,34,43,2020-31-01,80.52,41.32,599,53
THOR,20,232,174,2020-10-01,67.99,8.47,547,0
THR,22,20,25,2020-31-01,23.7,30.19,592,46
THRM,17,19,21,2020-31-01,46.11,36.71,599,78
THS,18,20,28,2020-31-01,44.6,45.94,600,83
TIF,1.6,15,50,2020-31-01,134.02,25.55,583,43
TILE,38,29,34,2020-31-01,16.08,38.22,575,85
TIP,3.6,3.7,4.2,2020-31-01,119.06,4.59,591,79
TISI,26,20,27,2020-31-01,13.6,46.06,598,41
TITN,26,49,41,2020-31-01,12.21,48.51,600,54
TIVO,31,40,41,2020-31-01,7.28,51.58,600,73
TJX,16,15,17,2020-31-01,59.04,20.5,600,46
TK,40,43,67,2020-31-01,3.56,82.02,585,97
TKC,35,29,34,2020-29-01,5.83,78.75,371,99
TKR,23,21,25,2020-31-01,52.53,30.07,600,69
TLH,8,9,10,2020-31-01,151.86,7.31,573,83
TLND,21,27,35,2020-31-01,36.9,78.36,340,96
TLRA,61,65,67,2020-31-01,10.15,69.94,308,36
TLRD,63,66,86,2020-31-01,3.98,76.93,600,74
TLRY,105,79,70,2020-31-01,17.54,76.54,370,61
TLT,12,13,14,2020-31-01,145.9,13.3,600,92
TLYS,89,75,55,2020-31-01,8.5,53.4,600,44
TM,13,11,12,2020-31-01,138.84,16.33,600,57
TME,37,40,37,2020-31-01,12.69,43.26,282,71
TMF,35,38,41,2020-31-01,31.99,41.67,600,96
TMHC,21,24,27,2020-31-01,25.88,36.25,587,83
TMO,20,16,22,2020-31-01,313.19,20.71,600,55
TMP,16,0,0,2020-31-01,86.09,19.42,292,22
TMQ,65,81,75,2020-30-01,2.14,80.29,205,76
TMST,35,42,75,2020-31-01,6.38,72.12,600,93
TMUS,16,15,16,2020-31-01,79.19,30.11,600,88
TMV,38,40,41,2020-31-01,9.47,33.63,600,80
TNA,38,33,36,2020-31-01,65.02,51.51,600,71
TNAV,78,63,55,2020-31-01,4.49,83.92,580,90
TNC,25,20,24,2020-31-01,77.22,36.07,542,75
TNDM,43,46,48,2020-31-01,76.04,58.04,456,24
TNET,21,16,32,2020-31-01,57.06,48.22,600,92
TNK,51,54,72,2020-31-01,16.29,79.16,80,42
TNP,38,44,48,2020-31-01,3.1,66.65,176,59
TOCA,200,171,295,2019-11-09,0.5,210.42,250,93
TOL,22,23,24,2020-31-01,44.36,29.72,600,56
TOO,0,0,66,2019-17-09,1.54,143.75,310,94
TORC,106,92,323,2020-10-01,1.38,169.38,29,100
TOT,17,15,17,2020-31-01,48.59,18.05,600,71
TOUR,76,62,51,2020-23-01,1.92,57.19,505,56
TOWN,15,14,14,2020-31-01,26.55,21.26,548,31
TPB,26,31,50,2020-31-01,22.84,58.07,342,73
TPC,22,49,56,2020-31-01,11.26,58.05,600,95
TPCO,22,49,42,2020-31-01,12.56,31.88,557,1
TPH,21,19,22,2020-31-01,16.26,31.55,598,32
TPIC,40,37,60,2020-31-01,20.75,59.81,531,93
TPR,29,29,29,2020-31-01,25.77,45.92,600,88
TPRE,15,15,22,2020-23-01,10.89,39.69,424,89
TPTX,70,55,51,2020-31-01,58.5,75.23,6,50
TPVG,16,16,24,2019-30-12,13.67,27.03,21,61
TPX,23,20,30,2020-31-01,91.62,41.52,600,56
TQQQ,44,35,36,2020-31-01,93.64,55.01,599,70
TR,14,15,19,2020-31-01,34.11,21.23,415,24
TRC,15,14,19,2020-31-01,16.1,26.51,207,28
TREC,40,36,32,2020-29-01,6.77,58.13,486,95
TREE,19,28,36,2020-31-01,311.2,45.82,600,54
TREX,27,24,28,2020-31-01,98.24,40.4,600,67
TRGP,33,29,32,2020-31-01,36.5,31.66,600,75
TRHC,46,46,48,2020-31-01,58.07,57.41,414,47
TRI,10,11,14,2020-31-01,80.34,18.25,600,52
TRIB,143,123,125,2019-12-08,1.26,105.42,374,84
TRIL,288,310,233,2020-31-01,3.84,148.29,107,82
TRIP,23,22,48,2020-31-01,27.32,58.48,600,88
TRMB,20,19,20,2020-31-01,42.52,33.97,600,78
TRMK,20,16,16,2020-31-01,31.98,17.49,564,4
TRN,27,26,31,2020-31-01,20.33,39.07,600,92
TRNO,18,16,16,2020-31-01,57.26,28.47,364,92
TROW,23,19,20,2020-31-01,133.53,23.85,600,67
TROX,59,50,53,2020-31-01,8.46,60.58,600,41
TRP,11,12,13,2020-31-01,54.82,14.88,597,32
TRQ,176,179,156,2019-20-03,0.63,56.25,333,78
TRS,20,17,23,2020-31-01,28.73,27.51,588,16
TRST,18,16,18,2020-22-01,7.93,35.21,191,62
TRTN,22,21,21,2020-31-01,37.55,23.77,600,6
TRTX,7,8,9,2019-01-11,20.47,91.77,31,100
TRU,12,14,19,2020-31-01,91.7,31.22,600,88
TRUP,56,41,51,2020-31-01,31.92,57.12,600,72
TRV,24,17,21,2020-31-01,131.62,15.34,600,28
TRVG,69,55,58,2020-31-01,2.63,88.75,588,96
TRVN,69,108,107,2019-22-03,0.88,136.88,106,57
TRWH,21,23,0,2020-31-01,26.65,37.93,71,28
TRX,80,81,97,2019-29-11,0.56,101.88,40,30
TRXC,98,204,205,2020-31-01,1.36,200,544,99
TS,28,25,28,2020-31-01,20.69,32.33,599,68
TSCO,17,17,21,2020-31-01,92.95,24.67,600,21
TSE,38,32,37,2020-31-01,28.72,49.43,600,93
TSEM,35,30,29,2020-31-01,22.18,39.73,600,61
TSG,15,17,48,2020-31-01,23.86,27.61,599,8
TSLA,58,48,50,2020-31-01,650.57,53.95,600,68
TSLX,8,11,12,2019-08-10,21.58,33.77,178,100
TSM,32,28,24,2020-31-01,53.94,28.75,600,85
TSN,23,21,25,2020-31-01,82.63,32.5,600,94
TSQ,31,30,43,2020-31-01,9.65,45.19,456,51
TSU,21,22,24,2020-31-01,19.45,31.98,584,28
TTC,11,21,19,2020-31-01,80.02,24.89,599,78
TTD,29,50,50,2020-31-01,269.18,54.27,600,59
TTEC,33,39,35,2020-31-01,39.72,42.5,596,91
TTEK,18,21,21,2020-31-01,85.6,22.63,585,15
TTGT,34,34,35,2020-31-01,25.39,49.93,574,74
TTI,83,84,86,2020-06-01,1.53,78.13,381,80
TTM,45,45,54,2020-31-01,12.13,50.21,600,90
TTMI,29,28,33,2020-31-01,14.39,44.06,600,72
TTNP,210,303,347,2019-29-04,0.26,120,46,15
TTOO,113,98,153,2019-20-11,0.89,140,497,87
TTT,38,40,42,2020-31-01,13.18,35.47,594,89
TTWO,23,22,25,2020-31-01,124.64,39.79,600,65
TU,10,11,14,2020-31-01,40.11,13.22,294,54
TUES,58,56,57,2019-06-03,1.64,106.25,414,99
TUFN,105,77,72,2020-31-01,14.62,70.42,165,73
TUP,74,64,89,2020-31-01,6.26,114.86,600,100
TUR,25,19,23,2020-31-01,27.75,27.2,600,29
TUSK,129,120,120,2020-10-01,1.42,100.59,337,93
TV,36,31,36,2020-31-01,11.12,37.5,600,81
TVTY,46,44,46,2020-31-01,21.65,61.22,600,90
TW,18,18,28,2020-31-01,46.18,47.23,205,79
TWI,77,70,82,2020-31-01,2.86,86.31,589,97
TWIN,28,35,49,2020-31-01,9.75,55.89,591,78
TWLO,23,27,38,2020-31-01,124.34,62.92,600,78
TWM,25,22,24,2020-31-01,13.35,38.06,600,70
TWNK,14,17,19,2020-08-01,13.42,32.37,442,71
TWO,9,12,15,2019-14-08,15.26,16.7,12,25
TWOU,59,48,52,2020-31-01,19.81,77.31,600,94
TWTR,25,21,44,2020-31-01,32.48,55.65,600,80
TX,45,36,35,2020-31-01,20.93,33.45,599,49
TXG,57,0,0,2020-31-01,91.39,58.53,38,26
TXMD,105,80,84,2020-31-01,2.25,122.54,600,97
TXN,26,21,24,2020-31-01,120.65,22.57,600,42
TXRH,19,19,38,2020-31-01,62.5,36.35,599,90
TXT,25,20,25,2020-31-01,45.93,26.81,600,51
TYD,15,16,18,2020-31-01,56.2,18.32,460,85
TYL,11,12,16,2020-31-01,323.68,28.02,600,69
TYME,121,139,119,2020-31-01,1.4,181.67,229,53
TYO,16,17,19,2019-04-10,10.27,23.44,52,90
TZA,36,33,36,2020-31-01,38.53,61.09,599,85
TZOO,48,46,52,2020-31-01,10.15,83.33,563,93
UA,33,33,45,2020-31-01,17.96,65.8,600,94
UAA,42,36,48,2020-31-01,20.18,63.93,600,91
UAL,37,27,24,2020-31-01,74.8,36.07,600,92
UAN,41,53,47,2020-31-01,2.64,49.58,284,8
UBA,18,19,18,2020-31-01,22.67,18.44,396,73
UBER,34,32,41,2020-31-01,36.29,51.52,180,83
UBIO,49,46,48,2020-31-01,27.26,60.15,545,59
UBS,27,21,22,2020-31-01,12.37,17.06,346,4
UBSI,23,17,19,2020-31-01,34.3,18.23,409,13
UBT,24,26,27,2020-31-01,109.17,23.83,538,88
UBX,44,57,60,2020-31-01,5.9,84.19,136,43
UCBI,23,19,21,2020-31-01,27.92,22.1,419,7
UCFC,23,18,19,2019-02-12,10.93,38.13,60,50
UCO,49,50,60,2020-31-01,14.62,74.89,600,91
UCTT,68,51,57,2020-31-01,23.01,59.28,600,71
UDOW,37,31,30,2020-31-01,119.97,47.1,600,78
UDR,12,14,14,2020-31-01,47.91,17.28,519,73
UE,23,22,19,2020-31-01,18.39,17.56,472,17
UEC,80,104,78,2020-27-01,0.83,94.23,242,41
UEIC,35,26,31,2020-31-01,49.53,61.99,428,91
UEPS,52,47,59,2020-31-01,4.19,77.59,600,88
UFCS,23,20,20,2020-31-01,44.26,29.61,589,96
UFI,108,69,60,2020-31-01,21.52,41.27,591,75
UFPI,26,21,36,2020-31-01,47.9,37.78,562,87
UFS,35,27,30,2020-31-01,34.82,37.48,600,96
UGA,26,26,29,2020-31-01,28.44,35.32,600,82
UGI,11,13,22,2020-31-01,41.59,24.68,578,98
UGL,19,17,21,2020-31-01,53.24,25.01,597,76
UGP,40,39,39,2020-22-01,5.88,40.94,360,33
UHS,18,16,18,2020-31-01,137.11,25.99,600,65
UHT,18,24,22,2020-28-01,123.35,22.06,391,38
UI,32,24,56,2020-31-01,163.42,53.74,600,87
UIHC,29,30,31,2020-31-01,10.14,45.38,594,92
UIS,44,38,50,2020-31-01,9.71,53.44,600,62
UL,21,27,22,2020-31-01,59.77,14.48,600,23
ULBI,28,31,34,2020-24-01,6.95,57.26,370,65
ULTA,24,34,33,2020-31-01,267.91,31.43,600,44
UMBF,26,20,19,2020-31-01,66.46,20.81,408,15
UMC,38,41,42,2020-29-01,2.42,38.44,172,39
UMDD,37,31,33,2020-30-01,113.15,39.95,82,20
UMH,18,23,21,2019-04-12,15.8,20.63,119,63
UMPQ,18,20,20,2020-31-01,16.9,21.88,470,44
UN,19,22,19,2020-31-01,58.28,13.72,600,9
UNF,31,22,25,2020-29-01,203.93,34.94,244,98
UNFI,77,97,96,2020-31-01,7.2,75.76,600,91
UNG,29,36,35,2020-31-01,14.37,36.41,600,49
UNH,26,20,24,2020-31-01,272.45,29.11,600,95
UNIT,53,51,51,2020-31-01,6.33,90.55,600,93
UNL,21,21,20,2020-31-01,7.66,27.38,153,27
UNM,23,24,27,2020-31-01,26.69,29.38,600,60
UNP,25,21,23,2020-31-01,179.42,24.67,600,78
UNT,171,164,179,2019-27-12,0.4,181.91,566,100
UNVR,19,21,28,2020-31-01,21.55,33.69,599,47
UPLD,32,31,39,2020-31-01,39.04,47.86,457,68
UPRO,36,28,29,2020-31-01,69.37,51.39,599,87
UPS,30,23,22,2020-31-01,103.52,20.07,600,49
UPWK,34,31,39,2020-31-01,9.18,59.23,295,68
URA,16,16,16,2020-06-01,10.11,21.88,522,6
URBN,33,50,45,2020-31-01,25.6,45.51,600,68
URE,22,23,22,2020-31-01,89.68,28.09,595,69
URGN,63,56,60,2020-31-01,29.41,83.12,178,89
URI,36,31,34,2020-31-01,135.69,34.84,600,50
URTH,12,9,10,2020-24-01,99.44,11.81,438,27
URTY,37,33,36,2020-31-01,77.15,47.83,597,57
USAC,19,21,23,2020-28-01,15.88,23.11,253,69
USAK,84,62,54,2020-31-01,5.69,55.5,228,74
USB,17,15,15,2020-31-01,53.22,18.14,600,67
USCR,22,27,48,2020-31-01,35.59,44.95,600,72
USD,52,43,42,2020-31-01,59.59,55.18,596,79
USDU,5,8,7,2020-06-01,27.03,14.1,383,74
USFD,13,14,18,2020-31-01,40.17,30.66,598,87
USHY,4.7,4.5,5,2019-04-09,41.04,26.25,73,100
USIG,3,4.2,4.6,2020-06-01,59.6,3.24,302,66
USL,23,22,26,2020-31-01,20.31,30.71,575,83
USM,27,23,43,2020-31-01,32.02,42.31,597,92
USMC,11,9,10,2020-29-01,31.44,17.91,96,89
USMV,9,7,8,2020-31-01,67.14,14.47,600,74
USNA,48,36,34,2020-31-01,61.7,52.88,593,96
USO,26,26,32,2020-31-01,10.84,35.02,581,84
USPH,20,19,39,2020-30-01,117.14,31.72,473,66
UST,10,11,12,2020-31-01,66.44,10.17,553,78
USX,77,60,60,2020-31-01,5.46,71.3,365,85
UTHR,33,30,28,2020-31-01,97.67,45.37,600,94
UTI,33,53,48,2020-31-01,7.69,57.92,456,29
UTL,18,15,15,2020-27-01,61.69,16.74,56,35
UTSI,28,42,37,2020-31-01,2.74,44.38,323,3
UTSL,22,0,0,2020-31-01,55,38.41,17,47
UTX,13,14,15,2020-31-01,150.2,18.82,600,46
UUP,5,4.9,5,2019-03-12,26.28,114.44,75,80
UUUU,51,54,57,2020-16-01,1.42,109.93,386,89
UVE,23,22,28,2020-31-01,24.34,37.27,600,69
UVSP,19,17,16,2020-24-01,24.84,22.81,306,26
UVV,22,19,23,2020-31-01,53.15,32.57,595,78
UVXY,97,84,80,2020-31-01,14.1,144.41,597,95
UWM,25,22,24,2020-31-01,71.98,35.24,598,70
UXIN,97,77,83,2020-31-01,2.46,55.26,306,0
UYG,26,20,20,2020-31-01,52.65,26.41,598,42
UYM,32,26,28,2020-31-01,53.74,35.38,577,58
V,23,17,18,2020-31-01,198.97,21.72,600,72
VAC,27,22,24,2020-31-01,120.24,30.57,600,50
VAL,84,92,102,2020-31-01,5.11,101.61,599,91
VALE,37,31,32,2020-31-01,11.73,37.25,600,65
VAR,17,15,25,2020-31-01,140.57,24.06,600,36
VAW,14,12,13,2020-31-01,125.4,26.13,347,97
VB,12,10,11,2020-31-01,162.3,15.86,598,59
VBIV,133,148,152,2020-16-01,1.37,143.13,69,31
VBK,12,10,12,2020-31-01,198.07,20.13,593,82
VBR,12,10,11,2020-31-01,132.45,15.98,597,72
VBTX,13,16,18,2020-31-01,28.32,30.03,60,71
VC,37,31,35,2020-31-01,79.81,52.03,600,89
VCEL,29,25,39,2020-31-01,16.4,62.38,595,18
VCIT,2.4,3.3,4,2020-31-01,93.34,2.37,337,48
VCLT,6,7,9,2020-31-01,105.25,3.75,543,8
VCR,10,10,10,2020-31-01,191.76,19.18,485,76
VCRA,38,34,53,2020-31-01,22.03,59.71,600,98
VCYT,43,47,53,2020-31-01,26.25,63.13,518,73
VDC,9,7,8,2020-31-01,160.36,11.39,374,61
VDE,18,17,20,2020-31-01,71.87,20.97,600,75
VEA,12,10,10,2020-31-01,42.74,12.85,599,61
VEC,27,22,38,2020-31-01,55.75,73.61,587,97
VECO,49,42,48,2020-31-01,12.75,57.04,599,69
VEDL,34,36,37,2020-31-01,7.9,42.42,573,88
VEEV,31,29,31,2020-31-01,146.61,34.79,600,47
VEON,40,35,39,2019-18-09,2.59,107.5,248,98
VER,14,18,18,2020-28-01,9.76,16.47,241,36
VERI,86,70,65,2020-31-01,2.24,117.92,372,74
VERU,73,73,59,2020-31-01,3.5,91.25,288,40
VET,37,36,45,2020-31-01,14.43,30.27,573,76
VEU,14,12,11,2020-31-01,51.92,12.29,577,57
VFC,38,30,28,2020-31-01,82.97,22.58,600,42
VFF,70,81,79,2020-31-01,5.46,91.64,226,87
VFH,14,12,12,2020-31-01,74.45,15.38,593,40
VG,56,45,48,2020-31-01,8.87,62.21,600,98
VGK,13,11,11,2020-31-01,56.79,12.63,600,46
VGR,18,29,35,2020-31-01,13.14,32.97,396,68
VGT,19,14,14,2020-31-01,254.18,21.17,590,64
VHC,44,110,91,2020-31-01,3.8,113.23,600,86
VHT,13,10,11,2020-31-01,186.95,17.67,597,87
VIAC,23,27,27,2020-31-01,34.13,35.94,600,98
VIACA,23,0,0,2020-24-01,37.98,38.47,19,100
VIAV,30,26,29,2020-31-01,14.1,39.97,600,88
VICI,12,13,15,2020-28-01,26.8,15.47,366,21
VICR,34,30,32,2020-31-01,50.05,52.77,600,52
VIG,11,9,9,2020-31-01,125.37,15.88,600,82
VIIX,68,57,53,2020-31-01,34.46,88.54,583,95
VIPS,26,33,41,2020-31-01,12.73,55.81,600,63
VIRT,38,33,32,2020-31-01,16.69,48.66,582,91
VIS,13,12,12,2020-31-01,152.95,17.82,589,47
VIV,21,19,20,2020-24-01,13.88,22.81,378,12
VIVO,85,56,55,2020-31-01,9.84,90.68,440,99
VIXM,24,23,22,2020-31-01,21.15,35.92,591,61
VIXY,65,57,54,2020-31-01,13.37,92.12,597,96
VJET,65,63,63,2020-30-01,1.7,61.56,545,31
VKTX,35,48,57,2020-31-01,6.28,74.26,512,23
VLO,33,26,25,2020-31-01,84.31,26.28,600,57
VLRS,35,31,29,2020-31-01,12.99,35.79,554,5
VLUE,13,11,13,2020-31-01,86.34,19.53,97,78
VLY,22,19,20,2020-29-01,10.53,20.94,232,28
VMC,17,16,16,2020-31-01,141.63,26.87,600,45
VMI,20,16,20,2020-31-01,142.06,27.93,600,80
VMW,27,29,27,2020-31-01,148.06,34.02,600,62
VNDA,35,32,38,2020-31-01,12.75,70.81,598,85
VNE,50,47,50,2020-31-01,13.03,63.76,379,84
VNET,72,65,58,2020-31-01,9.24,59.63,600,70
VNO,15,16,16,2020-31-01,65.77,19.84,600,90
VNOM,31,31,38,2020-31-01,21.81,31.49,597,37
VNQ,11,11,11,2020-31-01,93.93,12.73,600,58
VNQI,10,16,13,2020-31-01,57.51,11.91,302,89
VNTR,53,69,80,2020-31-01,2.74,93.4,527,81
VO,11,9,10,2020-31-01,177.74,15.25,597,84
VOC,42,36,41,2020-31-01,4.25,40.17,496,10
VOD,21,20,20,2020-31-01,19.61,22.38,600,69
VOE,11,9,10,2020-31-01,117.2,14.05,598,77
VOLT,101,77,70,2020-31-01,2.52,78.13,461,68
VONV,11,9,0,2019-29-11,117.3,11.48,2,100
VOO,12,10,10,2020-31-01,295.69,15.17,600,70
VOT,11,10,10,2020-31-01,160.7,18.47,599,85
VOX,13,10,11,2020-31-01,94.51,14.57,346,59
VOXX,30,34,47,2020-31-01,4.3,45.31,559,13
VOYA,26,22,21,2020-31-01,59.73,28.86,600,63
VPG,18,18,25,2020-31-01,34.54,35.47,557,37
VPL,13,11,10,2020-31-01,67.08,13.63,586,52
VPU,7,8,9,2020-31-01,151.6,12.65,598,46
VRA,25,42,47,2020-31-01,9.58,51.04,599,63
VRAY,108,104,94,2020-31-01,3.12,87.66,598,79
VREX,26,27,31,2020-31-01,27.65,40.41,549,63
VRNS,25,19,30,2020-31-01,83.66,48.65,592,81
VRNT,13,22,20,2020-31-01,58,33.02,600,63
VRRM,26,24,25,2020-30-01,15.93,28.95,104,28
VRS,34,34,46,2020-31-01,16.85,47.06,453,54
VRSK,12,12,17,2020-31-01,162.47,22.28,600,71
VRSN,18,17,20,2020-31-01,208.14,25.53,600,66
VRTU,39,28,29,2020-31-01,41.64,46.89,592,75
VRTV,28,36,54,2020-31-01,14.08,69.14,467,91
VRTX,23,18,21,2020-31-01,227.05,28.81,600,19
VSAT,22,17,22,2020-31-01,63.65,34.89,600,80
VSH,32,26,29,2020-31-01,20.29,37.39,600,85
VSLR,45,48,51,2020-31-01,8.16,60.03,600,47
VSS,11,10,10,2020-31-01,106.91,10.95,202,59
VST,25,23,21,2020-31-01,22.52,26.66,487,42
VSTM,150,128,116,2020-31-01,1.88,102.27,553,15
VSTO,37,35,60,2020-31-01,7.43,60.47,600,73
VT,12,10,10,2020-31-01,79.73,14.95,591,76
VTI,12,10,10,2020-31-01,163.52,15.92,600,79
VTNR,96,78,92,2020-15-01,1.54,93.75,6,16
VTR,16,16,23,2020-31-01,57.86,22.94,600,94
VTV,11,9,10,2020-31-01,116.85,16.49,598,86
VTWO,13,11,12,2020-31-01,128.87,17.17,532,36
VUG,14,11,11,2020-31-01,187.87,20.31,600,88
VUZI,73,72,67,2020-30-01,1.83,83.99,595,70
VV,12,9,10,2020-31-01,148.23,16.02,593,73
VVI,17,19,23,2020-29-01,65,22.66,384,26
VVUS,55,52,51,2020-31-01,2.12,83.97,370,31
VVV,10,12,14,2020-31-01,21.08,31.19,596,95
VWO,20,16,14,2020-31-01,42.01,20.42,600,87
VXF,12,10,11,2020-31-01,125.32,22.82,530,94
VXUS,13,11,10,2020-31-01,53.8,11.64,591,46
VXX,67,57,54,2020-31-01,16.2,96.96,510,97
VXZ,26,23,22,2020-31-01,17.65,31.47,535,12
VYGR,45,50,53,2020-31-01,11.03,82.08,543,78
VYM,11,9,9,2020-31-01,91.36,15.47,598,92
VZ,13,12,12,2020-31-01,59.44,15.81,600,43
W,48,43,57,2020-31-01,93.7,64.99,600,82
WAB,24,22,27,2020-31-01,73.86,35.43,600,79
WABC,20,16,15,2020-31-01,63.36,19.56,464,13
WAFD,15,13,15,2020-31-01,34,16.88,386,3
WAIR,0,0,2.6,2019-08-08,11.04,98.54,494,99
WAL,17,17,21,2020-31-01,55.23,22.93,600,5
WASH,31,22,20,2020-16-01,47.33,23.75,23,52
WAT,24,18,22,2020-31-01,223.79,33.05,600,97
WATT,92,81,78,2020-28-01,1.57,128.75,589,97
WB,50,43,50,2020-31-01,42.62,52.67,600,72
WBA,25,18,25,2020-31-01,50.85,23.79,600,42
WBAI,56,62,54,2020-31-01,6.85,45.55,593,12
WBC,1.6,2.1,2.3,2020-15-01,135.65,7.69,461,5
WBS,30,27,31,2020-31-01,44.86,25.14,599,39
WBT,23,19,29,2020-31-01,15.09,36.75,600,60
WCC,26,27,29,2020-31-01,48.41,32.41,600,69
WCG,14,17,19,2020-23-01,349.92,22.23,599,3
WCN,14,12,14,2020-31-01,96.31,21.5,600,89
WD,20,17,19,2020-31-01,66.37,32.99,598,51
WDAY,22,28,35,2020-31-01,184.63,34,600,45
WDC,42,40,47,2020-31-01,65.5,43.13,600,69
WDFC,24,18,17,2020-31-01,186.82,21.89,550,29
WDR,27,22,26,2020-31-01,15.98,22.34,582,2
WEAT,21,23,23,2020-29-01,5.72,32.62,354,93
WEC,10,12,13,2020-31-01,99.89,14.12,600,31
WELL,17,18,19,2020-31-01,84.91,16.73,600,47
WEN,15,18,26,2020-31-01,21.67,24.73,600,27
WERN,20,17,20,2020-31-01,36.86,32.03,599,45
WES,33,36,36,2020-31-01,16.56,28.5,600,79
WETF,43,38,40,2020-31-01,4.21,55.02,600,98
WEX,25,20,25,2020-31-01,216.92,28.7,599,51
WFC,24,20,19,2020-31-01,46.94,17.33,600,16
WGO,23,29,41,2020-31-01,54.76,38.24,600,10
WH,23,20,19,2020-31-01,57.17,27.72,506,46
WHD,34,29,34,2020-31-01,28.82,40.1,438,21
WHG,18,23,25,2020-30-01,28.08,21.99,182,2
WHR,34,27,25,2020-31-01,146.17,27.77,600,53
WIFI,55,54,66,2020-31-01,11.24,76.82,595,93
WING,42,33,32,2020-31-01,92.77,47.59,600,91
WIRE,21,23,26,2020-31-01,54.31,35.18,563,81
WIT,27,23,29,2019-22-05,3.63,35.16,140,77
WIX,25,25,33,2020-31-01,142.69,42.17,600,44
WK,25,27,34,2020-31-01,45.49,46.26,600,77
WKHS,0,0,0,2020-31-01,3.21,129.45,17,76
WLDN,27,25,52,2020-31-01,33.13,46.01,150,78
WLH,19,21,31,2020-31-01,23.19,32.07,591,3
WLK,28,25,35,2020-31-01,61.2,37.02,600,83
WLKP,15,24,23,2020-31-01,22.62,27.35,499,97
WLL,70,93,110,2020-31-01,4.54,108.22,599,98
WLTW,14,13,17,2020-31-01,211.29,21,589,58
WM,8,10,14,2020-31-01,121.7,17.86,600,84
WMB,22,21,21,2020-31-01,20.69,21.83,600,57
WMC,15,15,15,2019-23-10,10.61,13.07,64,32
WMGI,5,9,50,2020-21-01,30.14,17.63,546,1
WMK,16,19,23,2020-24-01,36.69,27.11,331,16
WMS,18,18,22,2020-31-01,41.57,36.52,572,77
WMT,13,10,11,2020-31-01,114.49,24,600,83
WNC,30,30,30,2020-31-01,11.6,37.49,600,60
WNEB,20,15,18,2019-17-12,8.98,19.84,125,5
WNS,17,15,18,2020-31-01,71.36,20.16,507,3
WOOD,16,13,14,2020-31-01,62.45,13.81,93,82
WOR,20,29,28,2020-31-01,36.78,31.98,599,77
WORK,41,47,57,2020-31-01,20.73,54.63,152,41
WOW,23,36,41,2020-31-01,6.75,47.03,419,19
WPC,12,18,18,2020-31-01,84.12,15.52,600,85
WPG,56,52,50,2020-31-01,3.01,77.67,198,97
WPM,25,27,29,2020-31-01,29.45,29.53,600,56
WPP,14,20,21,2020-31-01,62.16,26.15,562,66
WPRT,60,53,54,2020-31-01,2.57,74.16,550,53
WPS,8,10,10,2020-22-01,38.8,8.49,86,18
WPX,34,43,45,2020-31-01,11.95,45.77,600,46
WRB,17,16,19,2020-31-01,73.53,14.83,591,2
WRE,15,14,16,2020-31-01,30.44,14.69,352,23
WRI,18,18,19,2020-29-01,29.1,14.27,388,24
WRK,27,26,28,2020-31-01,39,24.1,600,40
WRLD,25,24,50,2020-31-01,86.47,49.47,599,75
WRTC,84,87,80,2020-31-01,6.67,91.53,202,64
WSBC,25,19,21,2020-31-01,33.12,22.62,463,73
WSBF,10,11,14,2020-31-01,17.49,16.25,249,9
WSC,20,20,25,2020-31-01,18.85,28.57,165,9
WSFS,19,16,18,2020-29-01,39.89,23.98,95,10
WSM,22,25,26,2020-31-01,70.08,30.53,600,45
WSO,12,12,16,2020-31-01,173.92,23.15,589,74
WSR,16,14,16,2019-09-08,13.1,15,26,7
WST,13,14,17,2020-31-01,155.95,29.65,569,79
WTBA,20,17,19,2020-24-01,22.89,21.25,222,20
WTFC,21,19,21,2020-31-01,63.28,25.05,577,27
WTI,51,51,68,2020-31-01,4.14,88.05,600,92
WTR,12,13,15,2020-31-01,51.94,17,536,46
WTRH,149,185,222,2019-16-09,0.34,149.38,102,82
WTS,15,14,16,2020-31-01,99.71,25.58,585,71
WTTR,44,40,45,2020-31-01,6.96,44.39,450,22
WU,21,17,21,2020-31-01,26.9,26.45,600,92
WUBA,29,43,41,2020-31-01,55.62,38.51,600,21
WVE,53,245,181,2020-31-01,7.1,91.82,251,57
WW,75,64,61,2020-31-01,32.98,73.02,600,84
WWD,28,26,23,2020-31-01,116.31,29.08,535,60
WWE,94,62,58,2020-31-01,48.88,61.46,600,99
WWW,18,18,25,2020-31-01,31.57,34.4,600,56
WY,21,17,18,2020-31-01,28.95,17.29,600,33
WYND,24,19,22,2020-31-01,48.53,29.98,600,77
WYNN,43,41,37,2020-31-01,126.16,44.97,600,85
X,34,48,62,2020-31-01,9.07,53.69,600,70
XAR,14,13,14,2020-31-01,112.55,20.63,500,55
XBI,23,22,21,2020-31-01,89.12,28.73,600,76
XBIT,102,149,114,2020-28-01,22.41,57.99,372,11
XEC,33,36,45,2020-31-01,43.89,44.98,600,82
